term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.sub_types,EffectType
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.050211933485490697,58,1123,Female,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.050211933485490697,54,1119,Female,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.050211933485490697,42,825,Female,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.08288564850345356,28,377,Female,Sub,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.08288564850345356,34,456,Female,Sub,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.08288564850345356,46,470,Female,Sub,Lhx6.GABA_1,MER
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.0637789904502046,61,767,Male,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.0637789904502046,70,1261,Male,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,0.013567056964713907,0.00599291078187691,2.2638509830217868,0.023583281590019625,5.406091707918314,0.00182116766967339,0.025312946259754422,0.0637789904502046,56,904,Male,Dom,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.06088709677419353,57,864,Male,Sub,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.06088709677419353,47,911,Male,Sub,Lhx6.GABA_1,MER
Sex,Male - Female,-0.021998551729260032,0.009021935448258732,-2.438340626068859,0.014754863329261817,6.082665632278908,-0.03968122027869237,-0.004315883179827694,0.06088709677419353,47,705,Male,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.050211933485490697,58,1123,Female,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.050211933485490697,54,1119,Female,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.050211933485490697,42,825,Female,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.08288564850345356,28,377,Female,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.08288564850345356,34,456,Female,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,0.032673715017962866,0.008595844800701686,3.801105740682485,1.4405180731730287e-4,12.761124618452197,0.01582616879189169,0.04952126124403404,0.08288564850345356,46,470,Female,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.0637789904502046,61,767,Male,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.0637789904502046,70,1261,Male,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.0637789904502046,56,904,Male,Dom,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.06088709677419353,57,864,Male,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.06088709677419353,47,911,Male,Sub,Lhx6.GABA_1,MER
Status,Sub - Dom,-0.002891893676011073,0.006589518472751963,-0.4388626707655831,0.6607610464633422,0.5977994561485241,-0.0158071125580663,0.010023325206044154,0.06088709677419353,47,705,Male,Sub,Lhx6.GABA_1,MER
